295	1	8569	772884	0
296	1	3312	775116	0
297	1	1977	776032	0
298	1	4667	776616	0
299	1	3498	777872	0
300	1	2782	778836	0
301	1	6383	779620	0
302	1	4007	781304	0
303	1	2251	782396	0
304	1	2471	783048	0
305	1	33455	783756	0
306	1	1679	792208	0
307	1	22845	792716	0
308	1	1401	798516	0
309	1	21551	798956	0
310	1	8056	804432	0
311	1	15190	806536	0
312	1	9177	810424	0
313	1	21897	812808	0
314	1	13125	818372	0
315	1	9276	821744	0
316	1	3730	824152	0
317	1	2558	825176	0
318	1	6141	825904	0
319	1	18478	827528	0
320	1	17984	832236	0
321	1	4279	836820	0
322	1	4443	837980	0
323	1	16767	839180	0
324	1	3082	843460	0
325	1	64898	844320	0
326	1	11425	860636	0
327	1	7796	863584	0
328	1	9646	865624	0
329	1	6039	868124	0
330	1	37726	869724	0
331	1	7117	879244	0
332	1	5227	881112	0
333	1	31997	882508	0
334	1	2001	890596	0
335	1	10307	891188	0
336	1	19021	893856	0
337	1	23146	898700	0
338	1	4309	904576	0
339	1	5017	905744	0
340	1	7626	907088	0
341	1	9380	909084	0
342	1	10044	911520	0
343	1	11896	914120	0
344	1	7379	917184	0
345	1	9697	919120	0
346	1	5853	921636	0
347	1	5037	923188	0
348	1	3889	924536	0
349	1	11988	925600	0
350	1	14266	928688	0
351	1	2313	932344	0
352	1	2422	933012	0
353	1	10097	933708	0
354	1	3986	936324	0
355	1	1563	937412	0
356	1	7023	937892	0
357	1	9473	939736	0
358	1	4212	942196	0
359	1	8798	943340	0
360	1	1082	945628	0
361	1	19282	945988	0
362	1	5646	950900	0
363	1	4070	952400	0
364	1	15240	953508	0
365	1	6920	957408	0
366	1	16721	959228	0
367	1	14614	963500	0
368	1	2961	967244	0
369	1	11839	968076	0
370	1	2274	971124	0
371	1	1039	971784	0
372	1	13631	972132	0
373	1	9167	975628	0
374	1	2937	978008	0
375	1	5956	978832	0
376	1	2539	980412	0
377	1	1289	981136	0
378	1	11756	981548	0
379	1	2430	984576	0
380	1	10324	985272	0
381	1	23253	987944	0
382	1	4068	993848	0
383	1	19588	994956	0
384	1	1028	999944	0
385	1	37480	1000292	0
386	1	4788	1009752	0
387	1	40643	1011040	0
388	1	37215	1021292	0
389	1	10061	1030684	0
390	1	27131	1033288	0
391	1	22537	1040160	0
392	1	1861	1045884	0
393	1	20575	1046440	0
394	1	21366	1051672	0
395	1	8178	1057104	0
396	1	11246	1059240	0
397	1	15021	1062140	0
398	1	6172	1065984	0
399	1	16875	1067616	0
400	1	4910	1071924	0
401	1	21467	1073240	0
402	1	1866	1078696	0
403	1	11494	1079252	0
404	1	8711	1082216	0
405	1	8691	1084484	0
406	1	6705	1086748	0
407	1	11202	1088516	0
408	1	27546	1091408	0
409	1	1956	1098384	0
410	1	8102	1098964	0
411	1	2441	1101080	0
412	1	21591	1101780	0
413	1	4569	1107268	0
414	1	25833	1108500	0
415	1	3454	1115048	0
416	1	2966	1116000	0
417	1	2106	1116832	0
418	1	2236	1117448	0
419	1	2206	1118096	0
420	1	2450	1118736	0
421	1	5215	1119440	0
422	1	18221	1120832	0
423	1	1421	1125476	0
424	1	1645	1125920	0
425	1	12727	1126420	0
426	1	4989	1129692	0
427	1	1033	1131028	0
428	1	2050	1131376	0
429	1	4069	1131980	0
430	1	2972	1133088	0
431	1	8792	1133920	0
432	1	8891	1136208	0
433	1	12370	1138520	0
434	1	13276	1141704	0
435	1	16931	1145112	0
436	1	8121	1149436	0
437	1	6260	1151556	0
438	1	6044	1153212	0
439	1	18349	1154812	0
440	1	14089	1159488	0
441	1	38905	1163100	0
442	1	4502	1172916	0
443	1	3319	1174132	0
444	1	1832	1175052	0
445	1	5594	1175600	0
446	1	19614	1177088	0
447	1	6116	1182080	0
448	1	2705	1183700	0
449	1	2756	1184468	0
450	1	4591	1185248	0
451	1	1345	1186484	0
452	1	2067	1186912	0
453	1	2871	1187520	0
454	1	1010	1188328	0
455	1	1174	1188672	0
456	1	5864	1189056	0
457	1	5821	1190612	0
458	1	20068	1192156	0
459	1	13313	1197264	0
460	1	5788	1200684	0
461	1	1272	1202220	0
462	1	3549	1202628	0
463	1	3353	1203604	0
464	1	1907	1204532	0
465	1	9520	1205100	0
466	1	39049	1207568	0
467	1	21203	1217420	0
468	1	3477	1222812	0
469	1	2914	1223772	0
470	1	6533	1224592	0
471	1	1851	1226316	0
472	1	59642	1226868	0
473	1	30541	1241868	0
474	1	1672	1249592	0
475	1	1460	1250100	0
476	1	3652	1250556	0
477	1	3035	1251560	0
478	1	17612	1252408	0
479	1	4237	1256900	0
480	1	10533	1258048	0
481	1	4683	1260772	0
482	1	7598	1262032	0
483	1	19472	1264020	0
484	1	21876	1268976	0
485	1	3869	1274536	0
486	1	2549	1275592	0
487	1	1477	1276320	0
488	1	21691	1276780	0
489	1	7037	1282292	0
490	1	3432	1284140	0
491	1	2364	1285088	0
492	1	19131	1285768	0
493	1	8604	1290640	0
494	1	8896	1292880	0
495	1	22501	1295192	0
496	1	3487	1300908	0
497	1	6100	1301868	0
498	1	2333	1303484	0
499	1	6919	1304156	0
500	1	5815	1305976	0
501	1	8625	1307520	0
502	1	4078	1309768	0
503	1	1001	1310876	0
504	1	11023	1311216	0
505	1	4811	1314060	0
506	1	31023	1315352	0
507	1	3660	1323196	0
508	1	1164	1324200	0
509	1	1932	1324580	0
510	1	1984	1325152	0
511	1	5897	1325736	0
512	1	3743	1327300	0
513	1	2140	1328324	0
514	1	6092	1328948	0
515	1	11318	1330560	0
516	1	1051	1333480	0
517	1	19668	1333832	0
518	1	30956	1338840	0
519	1	4547	1346668	0
520	1	2682	1347896	0
521	1	11290	1348656	0
522	1	2409	1351568	0
523	1	6438	1352260	0
524	1	6647	1353960	0
525	1	14404	1355712	0
526	1	7081	1359404	0
527	1	16779	1361264	0
528	1	22371	1365548	0
529	1	7722	1371232	0
530	1	3267	1373252	0
531	1	1230	1374160	0
532	1	2609	1374556	0
533	1	1375	1375300	0
534	1	7352	1375732	0
535	1	7425	1377660	0
536	1	1274	1379608	0
537	1	6024	1380016	0
538	1	3665	1381612	0
539	1	4630	1382620	0
540	1	12193	1383868	0
541	1	1843	1387008	0
542	1	1657	1387560	0
543	1	5473	1388064	0
544	1	2385	1389524	0
545	1	8029	1390212	0
546	1	13639	1392308	0
547	1	12312	1395808	0
548	1	1743	1398976	0
549	1	8401	1399500	0
550	1	1053	1401692	0
551	1	1575	1402044	0
552	1	11689	1402528	0
553	1	2271	1405540	0
554	1	3119	1406196	0
555	1	6470	1407064	0
556	1	22424	1408772	0
557	1	1279	1414468	0
558	1	2751	1414876	0
559	1	1882	1415652	0
560	1	38760	1416212	0
561	1	2004	1425992	0
562	1	1728	1426584	0
563	1	1293	1427104	0
564	1	15687	1427516	0
565	1	2013	1431528	0
566	1	1064	1432120	0
567	1	8974	1432476	0
568	1	6279	1434808	0
569	1	1574	1436468	0
570	1	10876	1436952	0
571	1	3831	1439760	0
572	1	6883	1440808	0
573	1	4980	1442620	0
574	1	4747	1443956	0
575	1	6229	1445232	0
576	1	6044	1446880	0
577	1	13076	1448480	0
578	1	10624	1451840	0
579	1	1467	1454584	0
580	1	1095	1455040	0
581	1	5847	1455404	0
582	1	3094	1456956	0
583	1	13245	1457820	0
584	1	31446	1461220	0
585	1	28134	1469172	0
586	1	4517	1476296	0
587	1	14056	1477516	0
588	1	13682	1481120	0
589	1	13463	1484632	0
590	1	2814	1488088	0
591	1	11859	1488880	0
592	1	1469	1491936	0
593	1	58738	1492392	0
594	1	2231	1507168	0
595	1	7202	1507816	0
596	1	2277	1509708	0
597	1	8760	1510368	0
598	1	6452	1512648	0
599	1	2750	1514352	0
600	1	21637	1515128	0
601	1	2899	1520628	0
602	1	2657	1521444	0
603	1	6907	1522200	0
604	1	1664	1524016	0
605	1	4430	1524520	0
606	1	8190	1525716	0
607	1	3809	1527852	0
608	1	2798	1528896	0
609	1	23882	1529684	0
610	1	2625	1535744	0
611	1	31224	1536492	0
612	1	18845	1544388	0
613	1	2878	1549188	0
614	1	9475	1549996	0
615	1	6824	1552456	0
616	1	20501	1554252	0
617	1	15770	1559468	0
618	1	5001	1563500	0
619	1	2245	1564840	0
620	1	5613	1565492	0
621	1	1436	1566984	0
622	1	5004	1567432	0
623	1	4462	1568772	0
624	1	3064	1569976	0
625	1	1324	1570832	0
626	1	20630	1571252	0
627	1	3888	1576500	0
628	1	17364	1577560	0
629	1	15663	1581992	0
630	1	1219	1585996	0
631	1	1361	1586392	0
632	1	19308	1586824	0
633	1	3679	1591740	0
634	1	11139	1592748	0
635	1	3155	1595624	0
636	1	8551	1596504	0
637	1	11804	1598732	0
638	1	5050	1601772	0
639	1	9691	1603124	0
640	1	2120	1605636	0
641	1	10969	1606256	0
642	1	8960	1609088	0
643	1	7243	1611416	0
644	1	4876	1613316	0
645	1	4334	1614624	0
646	1	2753	1615796	0
647	1	2855	1616576	0
648	1	5474	1617380	0
649	1	28331	1618840	0
650	1	5561	1626012	0
651	1	4560	1627492	0
652	1	7188	1628720	0
653	1	11830	1630608	0
654	1	5943	1633656	0
655	1	10414	1635232	0
656	1	14899	1637924	0
657	1	10774	1641740	0
658	1	9246	1644524	0
659	1	7187	1646924	0
660	1	6484	1648812	0
661	1	3169	1650524	0
662	1	3868	1651408	0
663	1	2658	1652464	0
664	1	41940	1653220	0
665	1	5206	1663796	0
666	1	1530	1665188	0
667	1	3286	1665660	0
668	1	3272	1666572	0
669	1	3039	1667480	0
670	1	3297	1668328	0
671	1	2003	1669244	0
672	1	4913	1669836	0
673	1	3314	1671156	0
674	1	2286	1672076	0
675	1	14106	1672736	0
676	1	5299	1676352	0
677	1	12940	1677768	0
678	1	2229	1681092	0
679	1	1784	1681740	0
680	1	9094	1682276	0
681	1	8726	1684640	0
682	1	23295	1686912	0
683	1	2316	1692824	0
684	1	8592	1693492	0
685	1	11438	1695728	0
686	1	5660	1698676	0
687	1	48621	1700180	0
688	1	1536	1712424	0
689	1	2018	1712896	0
690	1	2620	1713492	0
691	1	3150	1714236	0
692	1	6302	1715112	0
693	1	7429	1716776	0
694	1	3226	1718724	0
695	1	19151	1719620	0
696	1	17320	1724496	0
697	1	6979	1728916	0
698	1	14968	1730752	0
699	1	50558	1734584	0
700	1	2109	1747312	0
701	1	1667	1747928	0
702	1	24870	1748436	0
703	1	27554	1754744	0
704	1	15981	1761724	0
705	1	3001	1765808	0
706	1	6697	1766648	0
707	1	11319	1768412	0
708	1	19970	1771332	0
709	1	4516	1776416	0
710	1	15980	1777636	0
711	1	13499	1781720	0
712	1	4316	1785184	0
713	1	6195	1786352	0
714	1	4586	1787992	0
715	1	4862	1789228	0
716	1	8142	1790532	0
717	1	3655	1792656	0
718	1	19485	1793660	0
719	1	5004	1798620	0
720	1	16996	1799960	0
721	1	4302	1804300	0
722	1	6018	1805464	0
723	1	12299	1807060	0
724	1	6049	1810224	0
725	1	4084	1811828	0
726	1	4974	1812940	0
727	1	10885	1814272	0
728	1	23419	1817084	0
729	1	4943	1823028	0
730	1	6866	1824352	0
731	1	8473	1826160	0
732	1	12144	1828368	0
733	1	12944	1831492	0
734	1	8733	1834816	0
735	1	10653	1837088	0
736	1	2107	1839840	0
737	1	5117	1840456	0
738	1	2131	1841824	0
739	1	16048	1842448	0
740	1	1172	1846548	0
741	1	10047	1846932	0
742	1	1662	1849532	0
743	1	11758	1850036	0
744	1	3157	1853064	0
745	1	17743	1853944	0
746	1	29288	1858468	0
747	1	3323	1865880	0
748	1	2191	1866800	0
749	1	32648	1867436	0
750	1	11486	1875688	0
751	1	7751	1878648	0
752	1	2023	1880676	0
753	1	1394	1881272	0
754	1	33298	1881712	0
755	1	1725	1890128	0
756	1	6524	1890648	0
757	1	33887	1892368	0
758	1	2213	1900928	0
759	1	3091	1901572	0
760	1	1901	1902436	0
761	1	2147	1903000	0
762	1	6089	1903628	0
763	1	23591	1905240	0
764	1	11313	1911228	0
765	1	6313	1914148	0
766	1	3126	1915816	0
767	1	2528	1916688	0
768	1	2489	1917408	0
769	1	12801	1918120	0
770	1	12455	1921412	0
771	1	7247	1924616	0
772	1	4250	1926516	0
773	1	13906	1927668	0
774	1	6287	1931236	0
775	1	32414	1932896	0
776	1	8293	1941088	0
777	1	6476	1943252	0
778	1	12228	1944960	0
779	1	6012	1948108	0
780	1	8474	1949700	0
781	1	1912	1951908	0
782	1	12416	1952476	0
783	1	8200	1955668	0
784	1	8362	1957808	0
785	1	12700	1959988	0
786	1	25453	1963252	0
787	1	20343	1969704	0
788	1	1224	1974880	0
789	1	1981	1975276	0
790	1	4409	1975860	0
791	1	1233	1977052	0
792	1	6020	1977452	0
793	1	3221	1979048	0
794	1	1502	1979944	0
795	1	6772	1980408	0
796	1	18398	1982192	0
797	1	9512	1986880	0
798	1	7942	1989348	0
799	1	10434	1991424	0
800	1	26705	1994124	0
801	1	1876	2000892	0
802	1	14961	2001452	0
803	1	3447	2005284	0
804	1	8678	2006236	0
805	1	14607	2008496	0
806	1	26555	2012236	0
807	1	8286	2018964	0
808	1	9140	2021124	0
809	1	2477	2023500	0
810	1	32810	2024208	0
811	1	15806	2032500	0
812	1	12396	2036540	0
813	1	8412	2039728	0
814	1	13859	2041920	0
815	1	15209	2045476	0
816	1	10497	2049368	0
817	1	2030	2052084	0
818	1	7183	2052680	0
819	1	16388	2054564	0
820	1	7723	2058752	0
821	1	6047	2060772	0
822	1	4476	2062372	0
823	1	4175	2063580	0
824	1	7232	2064712	0
825	1	8731	2066608	0
826	1	26318	2068880	0
827	1	5987	2075548	0
828	1	18000	2077136	0
829	1	9359	2081724	0
830	1	5077	2084152	0
831	1	25179	2085512	0
832	1	1546	2091896	0
833	1	5108	2092372	0
834	1	24185	2093740	0
835	1	27208	2099876	0
836	1	15357	2106768	0
837	1	1778	2110696	0
838	1	20082	2111232	0
839	1	1935	2116344	0
840	1	1263	2116916	0
841	1	12166	2117320	0
842	1	16676	2120452	0
843	1	6652	2124712	0
844	1	15178	2126464	0
845	1	22364	2130348	0
846	1	8158	2136028	0
847	1	9120	2138156	0
848	1	2994	2140524	0
849	1	6968	2141364	0
850	1	21142	2143196	0
851	1	12887	2148572	0
852	1	14786	2151884	0
853	1	6022	2155672	0
854	1	7665	2157268	0
